23;arms_factory;1139.00;9.70;2631.00;4.10;0
23;arms_factory;1138.00;9.70;2601.00;0.48;0
23;arms_factory;1097.00;9.70;2676.00;3.15;0
23;arms_factory;1110.00;9.70;2610.00;6.16;0
23;arms_factory;1086.00;9.70;2690.00;1.09;0
23;arms_factory;1051.00;9.70;2589.00;5.21;0
23;industrial_complex;1032.00;9.70;2651.00;1.59;0
23;industrial_complex;1146.00;9.70;2650.00;3.15;0
23;industrial_complex;1094.00;9.70;2596.00;0.99;0
23;industrial_complex;1025.00;9.70;2588.00;3.66;0
23;industrial_complex;1116.00;9.70;2677.00;0.04;0
23;industrial_complex;1090.00;9.70;2576.00;1.60;0
23;air_base;1083.00;9.70;2594.00;5.72;0
23;supply_node;1138.00;9.70;2670.00;1.85;0
23;supply_node;1136.00;9.70;2612.00;5.89;0
23;supply_node;1098.00;9.70;2624.00;2.54;0
23;supply_node;1064.00;9.70;2578.00;4.02;0
23;supply_node;1094.00;9.70;2705.00;1.78;0
23;supply_node;1060.00;9.70;2740.00;3.25;0
23;supply_node;1103.00;9.70;2673.00;6.19;0
23;supply_node;1031.00;9.70;2733.00;2.49;0
23;supply_node;1028.00;9.70;2595.00;5.43;0
23;supply_node;1099.00;9.70;2595.00;2.08;0
23;supply_node;1089.00;9.70;2730.00;4.67;0
23;supply_node;1055.00;9.70;2625.00;1.32;0
23;supply_node;1122.00;9.70;2724.00;2.80;0
23;supply_node;1105.00;9.70;2649.00;0.55;0
23;supply_node;1046.00;9.70;2717.00;3.49;0
23;supply_node;1140.00;9.70;2640.00;4.97;0
23;supply_node;1034.00;9.70;2639.00;2.73;0
23;supply_node;1060.00;9.70;2650.00;4.20;0
23;supply_node;1077.00;9.70;2666.00;0.86;0
23;supply_node;1055.00;9.70;2680.00;4.90;0
23;supply_node;1131.00;9.70;2699.00;0.09;0
23;supply_node;1078.00;9.70;2637.00;3.03;0
23;supply_node;1121.00;9.70;2591.00;5.62;0
23;supply_node;1067.00;9.70;2703.00;2.27;0
23;supply_node;1069.00;9.70;2726.00;5.20;0
23;supply_node;1112.00;9.70;2693.00;1.50;0
23;supply_node;1081.00;9.70;2688.00;4.44;0
23;supply_node;1040.00;9.70;2659.00;5.92;0
23;supply_node;1117.00;9.70;2622.00;3.68;0
23;supply_node;1031.00;9.70;2616.00;0.33;0
23;supply_node;1075.00;9.70;2613.00;1.81;0
23;supply_node;1156.00;9.70;2610.00;5.85;0
23;supply_node;1049.00;9.70;2600.00;1.04;0
23;supply_node;1073.00;9.70;2595.00;3.98;0
23;supply_node;1089.00;9.70;2574.00;1.74;0
23;supply_node;1094.00;9.70;2557.00;3.22;0
23;bunker;1133.00;9.70;2732.00;4.40;0
23;bunker;1131.00;9.70;2594.00;0.79;0
23;bunker;1085.00;9.70;2705.00;4.91;0
23;bunker;1085.00;9.70;2660.00;0.18;0
23;bunker;1027.00;9.70;2724.00;2.85;0
23;bunker;1097.00;9.70;2733.00;0.69;0
23;bunker;1122.00;9.70;2626.00;1.90;0
23;bunker;1065.00;9.70;2640.00;4.91;0
23;bunker;1074.00;9.70;2695.00;1.29;0
23;bunker;1132.00;9.70;2629.00;3.96;0
23;bunker;1063.00;9.70;2676.00;0.34;0
23;bunker;1028.00;9.70;2618.00;3.36;0
23;bunker;1127.00;9.70;2701.00;4.57;0
23;bunker;1139.00;9.70;2607.00;2.41;0
23;bunker;1097.00;9.70;2628.00;0.25;0
23;bunker;1121.00;9.70;2646.00;0.35;0
23;bunker;1027.00;9.70;2645.00;4.47;0
23;bunker;1090.00;9.70;2585.00;0.85;0
23;bunker;1104.00;9.70;2594.00;3.87;0
23;bunker;1066.00;9.70;2730.00;5.08;0
23;bunker;1031.00;9.70;2720.00;2.92;0
23;bunker;1064.00;9.70;2698.00;5.58;0
23;bunker;1047.00;9.70;2594.00;0.86;0
23;bunker;1088.00;9.70;2631.00;3.52;0
23;bunker;1064.00;9.70;2595.00;1.36;0
23;bunker;1128.00;9.70;2657.00;4.03;0
23;bunker;1035.00;9.70;2662.00;5.59;0
23;bunker;1070.00;9.70;2565.00;3.42;0
23;bunker;1112.00;9.70;2677.00;4.64;0
23;bunker;1153.00;9.70;2617.00;2.48;0
23;bunker;1037.00;9.70;2593.00;4.03;0
23;bunker;1076.00;9.70;2623.00;0.41;0
23;bunker;1092.00;9.70;2554.00;3.08;0
23;bunker;1048.00;9.70;2633.00;0.92;0
23;bunker;1103.00;9.70;2698.00;1.02;0
23;bunker;1048.00;9.70;2740.00;5.15;0
23;anti_air_building;1037.00;9.70;2611.00;2.98;0
23;anti_air_building;1115.00;9.70;2609.00;4.54;0
23;anti_air_building;1048.00;9.70;2669.00;0.92;0
23;synthetic_refinery;1081.00;9.70;2655.00;3.59;0
23;fuel_silo;1058.00;9.70;2734.00;1.43;0
23;radar_station;1094.00;9.70;2647.00;4.13;0
23;nuclear_reactor;1084.00;9.70;2613.00;2.04;0
58;arms_factory;1296.00;9.70;1801.00;4.64;0
58;arms_factory;1226.00;9.70;1937.00;2.48;0
58;arms_factory;1250.00;9.70;1886.00;4.03;0
